filename,method,NL,TRUE_NE,ESTI_NE,FN,FP,RF,factor
RAxML_parsimonyTree.3_2-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,471,471,0.524499,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,457,457,0.508909,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,471,471,0.524499,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,472,472,0.525612,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,465,465,0.517817,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,473,473,0.526726,2
RAxML_parsimonyTree.3_2-tryfinal_fa1_ll4_TRUE.phy_raxml,raxml,901,898,898,470,470,0.523385,2
RAxML_parsimonyTree.3_3-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,714,714,0.7951,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,705,705,0.785078,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,712,712,0.792873,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,706,706,0.786192,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,709,709,0.789532,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,706,706,0.786192,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,707,707,0.787305,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,701,701,0.780624,3
RAxML_parsimonyTree.3_3-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,707,707,0.787305,3
